#,competition_id,team_id
219,2377,514
220,539,554
221,539,549
222,2377,525
223,2377,510
224,1175,1187
225,1175,2382
226,1067,2384
227,1067,2385
228,1195,2387
229,1195,2388
230,539,546
231,539,2390
232,2377,519
233,2377,2392
234,751,2394
235,751,781
236,445,453
237,445,2396
238,751,758
239,751,760
240,539,2399
241,539,545
242,751,761
243,751,766
244,751,753
245,751,756
246,445,469
247,445,452
248,733,742
249,733,736
250,445,455
251,445,458
252,1244,2406
253,1244,1256
254,445,465
255,445,484
256,445,461
257,445,456
258,445,449
259,445,471
260,2254,333
261,2254,2411
262,539,551
263,539,543
264,733,2414
265,733,2415
266,733,734
267,733,743
268,879,886
269,879,902
270,879,890
271,879,885
272,879,894
273,879,882
274,879,881
275,879,2421
276,971,988
277,971,983
278,131,169
279,131,2564
280,131,135
281,131,150
282,131,133
283,131,2567
284,131,136
285,131,142
286,131,2571
287,131,2572
288,131,141
289,131,157
290,278,310
291,278,291
292,2105,386
293,2105,433
294,131,144
295,131,171
296,2105,412
297,2105,1994
298,2105,421
299,2105,2581
300,2377,513
301,2377,523
302,2377,515
303,2105,405
304,2105,395
305,953,965
306,953,2604
307,791,823
308,791,799
309,791,804
310,692,731
311,692,706
312,278,288
313,278,2616
314,278,287
315,278,2619
316,692,694
317,692,723
318,692,698
319,692,715
320,278,300
321,278,2625
322,692,709
323,692,2627
324,1979,2561
325,1979,2032
326,1979,181
327,1979,2030
328,1979,185
329,1979,223
330,1979,2037
331,1979,220
332,1979,204
333,1934,482
334,1934,474
335,1934,472
336,1934,492
337,1934,502
338,1934,475
339,1934,485
340,1934,477
341,1934,464
342,1934,504
343,297,315
344,297,280
345,297,311
346,297,330
347,914,2637
348,914,921
349,914,2639
350,914,2640
351,914,2642
352,914,2643
353,619,621
354,297,285
355,297,286
356,1175,2648
357,1175,1180
358,1175,1186
359,1175,1190
360,1136,2651
361,998,1020
362,998,1017
363,297,2654
364,297,306
365,751,772
366,1225,1241
367,1225,1231
368,692,2665
369,692,693
370,711,721
371,711,702
372,1225,1240
373,297,312
374,297,301
375,131,155
376,131,2672
377,297,283
378,297,309
379,278,279
380,278,293
381,733,2677
382,733,2679
383,733,737
384,445,454
385,711,718
386,711,703
387,711,726
388,711,716
389,567,593
390,567,577
391,338,2096
392,338,351
393,359,372
394,359,2690
395,359,356
396,359,2692
397,2105,391
398,2105,420
399,2105,398
400,2105,416
401,2105,392
402,2105,2697
403,2105,410
404,711,722
405,711,708
406,711,714
407,914,924
408,914,915
409,1088,1092
410,1088,2708
411,1175,1184
412,1088,2796
413,1088,2799
414,1088,1090
415,1088,1883
416,1088,1098
417,2815,1341
418,2815,2117
419,997,2930
420,997,1218
421,2932,1086
422,2932,340
423,997,1152
424,997,1082
425,2935,1185
426,2935,1129
427,2937,837
428,2937,2938
429,2937,623
430,2937,705
431,80,841
432,80,2941
433,80,976
434,80,2943
435,80,838
436,80,958
437,2937,1366
438,2937,620
439,2937,2947
440,2937,742
441,2937,664
442,2937,926
443,2937,2950
444,2937,2951
445,2937,2953
446,2937,2954
447,2937,1430
448,2937,2956
449,2937,2958
450,2937,2394
451,2937,663
452,2937,2960
453,2937,510
454,2937,2962
455,2937,1520
456,2937,812
457,2937,573
458,2937,1394
459,2937,2966
460,2937,1449
461,2937,1443
462,2937,549
463,2937,2969
464,2937,654
465,80,2971
466,80,519
467,2937,2973
468,2937,1386
469,2937,546
470,2937,1374
471,2937,696
472,2937,603
473,2937,2977
474,2937,973
475,2937,2979
476,2937,886
477,2937,885
478,2937,1528
479,2937,2982
480,2937,766
481,2937,1435
482,2937,834
483,2937,1437
484,2937,1402
485,2937,92
486,2937,627
487,2937,955
488,2937,1470
489,2937,794
490,2937,2415
491,80,1460
492,80,2989
493,80,2991
494,80,2992
495,2937,917
496,2937,2994
497,2937,604
498,2937,1485
499,2935,2997
500,2935,1191
501,2932,1220
502,2932,1074
503,2932,3000
504,2932,2353
505,997,1230
506,997,1203
507,3007,135
508,3007,354
509,1975,182
510,1975,170
511,1975,137
512,1975,159
513,1975,2579
514,1975,163
515,1975,192
516,1975,153
517,1975,161
518,1934,2077
519,1975,158
520,1975,175
521,1975,147
522,1975,174
523,1975,154
524,1975,168
525,1975,167
526,1975,198
527,1975,132
528,1975,164
529,1975,166
530,1975,186
531,1975,176
532,1975,199
533,1975,160
534,1948,604
535,1948,608
536,1948,603
537,1948,605
538,1979,213
539,1979,189
540,1979,217
541,1979,2633
542,1979,218
543,1979,206
544,1979,2036
545,1979,234
546,1979,230
547,276,198
548,276,159
549,338,2097
550,338,339
551,338,366
552,338,342
553,1889,180
554,1889,173
555,338,360
556,338,341
557,657,662
558,1889,1894
559,1889,184
560,1979,209
561,1979,1980
562,278,292
563,278,303
564,1979,237
565,1979,245
566,1889,165
567,1889,183
568,1889,156
569,1889,162
570,1889,221
571,1889,195
572,1889,1899
573,1889,214
574,1889,207
575,1889,196
576,1889,179
577,1889,201
578,1889,224
579,1889,190
580,1889,212
581,1889,188
582,1889,191
583,1889,172
584,1889,197
585,1889,211
586,2105,415
587,2105,3221
588,2105,399
589,2105,406
590,2105,411
591,711,719
592,711,3226
593,711,728
594,1212,3229
595,1153,1158
596,1153,1160
597,1195,3241
598,1195,1196
599,1067,1082
600,1195,3244
601,1067,1073
602,998,1011
603,1175,3248
604,1175,3249
605,1244,1255
606,1175,1185
607,1136,1152
608,1136,1145
609,1136,340
610,998,1048
611,914,923
612,914,926
613,1136,3260
614,1136,1143
615,914,917
616,914,922
617,914,937
618,914,2941
619,1067,1107
620,657,660
621,953,957
622,539,542
623,539,541
624,539,553
625,539,562
626,751,3277
627,539,563
628,733,748
629,733,3282
630,896,880
631,879,897
632,657,668
633,657,658
634,657,663
635,657,665
636,619,631
637,619,622
638,619,627
639,619,625
640,359,3299
641,359,361
642,359,377
643,359,345
644,359,368
645,359,364
646,359,381
647,359,3303
648,338,353
649,338,344
650,338,340
651,338,347
652,338,357
653,338,349
654,971,976
655,971,982
656,971,994
657,2105,387
658,2105,417
659,2105,418
660,2105,393
661,2105,402
662,2105,408
663,2105,396
664,2105,3313
665,131,143
666,131,139
667,131,3316
668,131,145
669,445,447
670,445,468
671,445,476
672,445,463
673,953,960
674,953,3325
675,953,3327
676,791,796
677,567,584
678,2377,528
679,2377,516
680,791,795
681,791,3334
682,2377,512
683,914,945
684,914,930
685,914,919
686,914,931
687,914,929
688,914,928
689,1212,1220
690,1153,1169
691,1153,1157
692,1153,1172
693,1067,1080
694,1244,3344
695,1067,3347
696,998,1002
697,791,803
698,791,800
699,1244,1249
700,297,2411
701,297,333
702,1225,3355
703,1067,1106
704,1136,1150
705,297,313
706,297,305
707,998,3360
708,1195,1203
709,1195,1199
710,619,626
711,1225,3365
712,297,289
713,297,299
714,692,700
715,692,696
716,1136,1141
717,1195,3370
718,998,1015
719,971,986
720,1175,2997
721,278,298
722,278,290
723,1175,1191
724,1175,1192
725,1225,3380
726,1175,1178
727,1175,1871
728,1175,1179
729,1244,3386
730,278,3389
731,278,2084
732,1225,1230
733,1225,1236
734,751,763
735,751,767
736,751,754
737,751,787
738,751,3394
739,953,966
740,953,956
741,953,969
742,445,451
743,953,968
744,1934,498
745,1934,459
746,1934,457
747,1934,448
748,1934,460
749,539,550
750,539,552
751,539,540
752,539,564
753,539,3406
754,278,284
755,278,3408
756,733,3410
757,733,745
758,733,744
759,879,893
760,896,884
761,896,895
762,896,2022
763,896,908
764,896,912
765,404,2109
766,404,411
767,1948,617
768,1153,1873
769,1153,1155
770,998,1022
771,1244,3633
772,998,3637
773,692,705
774,733,738
775,2318,833
776,1979,216
777,359,367
778,359,3704
779,338,2095
780,1934,462
781,338,354
782,338,369
783,338,358
784,404,421
785,404,3313
786,404,2697
787,404,419
788,383,387
789,383,394
790,383,396
791,383,385
792,383,397
793,383,392
794,383,412
795,383,388
796,643,647
797,643,653
798,692,699
799,692,697
800,692,729
801,692,724
802,1948,599
803,1948,3751
804,1948,606
805,998,1038
806,643,3767
807,643,655
808,404,393
809,404,402
810,1979,2042
811,359,370
812,692,704
813,2937,2971
814,80,3800
815,2937,310
816,80,968
817,80,745
818,2937,2943
819,2937,3807
820,2937,841
821,80,516
822,2937,958
823,2937,143
824,2937,224
825,2937,2992
826,80,91
827,80,3819
828,80,649
829,80,543
830,80,578
831,2937,3823
832,2937,1460
833,80,1495
834,80,930
835,2937,446
836,2937,658
837,2937,403
838,80,706
839,1051,2360
840,1051,1004
841,79,754
842,79,2627
843,79,893
844,79,1396
845,674,3858
846,674,678
847,674,3860
848,674,3861
849,674,3863
850,674,687
851,674,677
852,674,676
853,674,680
854,674,675
855,674,679
856,674,689
857,674,686
858,674,3868
859,2932,3347
860,2932,1080
861,997,1106
862,997,1002
863,79,1907
864,79,1484
865,79,454
866,79,1498
867,79,3903
868,79,1441
869,79,511
870,79,569
871,80,486
872,80,1507
873,971,3920
874,998,999
875,998,1012
876,1153,1154
877,567,3931
878,751,757
879,733,749
880,1934,483
881,1934,467
882,879,892
883,359,3939
884,359,374
885,359,3941
886,338,362
887,2105,400
888,404,1993
889,404,420
890,404,437
891,383,418
892,383,384
893,383,390
894,404,405
895,404,408
896,359,346
897,2815,1342
898,2815,1348
899,2815,1338
900,1174,1167
901,1174,1173
902,1174,1170
903,1174,2162
904,1174,1155
905,1174,1160
906,1174,1172
907,1174,1169
908,971,981
909,359,4457
910,2815,1340
911,1318,1277
912,1318,2301
913,1318,1284
914,1318,1279
915,1318,1292
916,1318,1288
917,1318,2291
918,1318,2288
919,359,4514
920,2815,1345
921,359,350
922,1174,1168
923,1174,1164
924,1174,1156
925,1174,1166
926,1174,1163
927,1174,1161
928,1174,1171
929,1174,4570
930,641,627
931,641,620
932,2318,3800
933,674,690
934,674,4672
935,404,395
936,404,3221
937,404,2581
938,404,417
939,383,415
940,383,403
941,383,401
942,383,386
943,404,406
944,383,400
945,1948,1907
946,2318,844
947,2318,842
948,879,905
949,383,398
950,1351,4814
951,1351,4815
952,1351,4817
953,1351,4818
954,1351,4820
955,1351,4821
956,1351,4823
957,1351,4824
958,1351,4826
959,1351,4827
960,1351,4829
961,1351,4830
962,1351,4832
963,1351,4833
964,1351,4835
965,1351,4836
966,1351,4838
967,1351,4839
968,1351,4841
969,1351,4842
970,1351,4844
971,1351,4845
972,1351,4847
973,1351,4848
974,1351,4850
975,1351,4851
976,1351,4853
977,1351,4854
978,1351,4856
979,1351,4857
980,1351,4859
981,1351,4860
982,1351,4862
983,1351,4863
984,1351,4865
985,1351,4866
986,1351,4868
987,1351,4869
988,1351,4871
989,1351,4872
990,1351,4874
991,1351,4875
992,1351,4877
993,1351,4878
994,1351,4880
995,1351,4881
996,1351,4883
997,1351,4884
998,1351,4886
999,1351,4887
1000,1351,4889
1001,1351,4890
1002,1351,4892
1003,1351,4893
1004,1351,4895
1005,1351,4896
1006,1351,4898
1007,1351,4899
1008,1351,4901
1009,1351,4902
1010,1351,4904
1011,1351,4905
1012,1351,4907
1013,1351,4908
1014,1351,4910
1015,1351,4911
1016,1351,4913
1017,1351,4914
1018,1351,4916
1019,1351,4917
1020,1351,4919
1021,1351,4920
1022,1351,4922
1023,1351,4923
1024,1351,4925
1025,1351,4926
1026,1351,4928
1027,1351,4929
1028,1351,4931
1029,1351,4932
1030,1351,4953
1031,1351,4967
1032,1351,4969
1033,1351,4951
1034,1351,4947
1035,1934,480
1036,338,352
1037,383,410
1038,383,399
1039,1948,597
1040,641,626
1041,641,622
1042,404,416
1043,404,433
1044,383,391
1045,1109,1086
1046,1109,2353
1047,1109,1078
1048,1109,1074
1049,1109,1080
1050,1109,1073
1051,1109,1082
1052,1109,5187
1053,276,213
1054,276,2572
1055,276,163
1056,276,5193
1057,276,5195
1058,276,133
1059,276,156
1060,276,173
1061,276,166
1062,276,183
1063,276,2030
1064,276,188
1065,276,154
1066,276,179
1067,276,207
1068,276,167
1069,276,153
1070,276,211
1071,276,171
1072,276,214
1073,276,196
1074,276,2561
1075,276,155
1076,276,223
1077,276,195
1078,276,2036
1079,276,180
1080,276,234
1081,276,157
1082,276,158
1083,276,1894
1084,276,170
1085,276,142
1086,276,184
1087,276,212
1088,276,147
1089,276,5225
1090,276,175
1091,276,160
1092,276,164
1093,276,137
1094,276,217
1095,276,197
1096,276,132
1097,276,2567
1098,276,141
1099,276,150
1100,276,169
1101,276,2579
1102,643,5351
1103,643,5352
1104,1051,3637
1105,1051,6248
1106,276,135
1107,276,136
1108,276,144
1109,276,145
1110,276,143
1111,691,661
1112,691,658
1113,691,689
1114,691,687
1115,691,677
1116,691,3860
1117,691,4672
1118,691,664
1119,691,662
1120,691,666
1121,691,3868
1122,691,686
1123,691,668
1124,691,665
1125,691,678
1126,691,672
1127,691,3861
1128,691,659
1129,691,676
1130,691,667
1131,2815,1349
1132,2815,6304
1133,2815,1347
1134,130,2291
1135,130,2293
1136,790,782
1137,790,753
1138,276,6333
1139,276,139
1140,2815,1343
1141,2815,1346
1142,643,2971
1143,643,6386
1144,643,649
1145,1110,1134
1146,1110,1111
1147,1110,1116
1148,1110,1132
1149,1110,1129
1150,1110,1121
1151,1110,1117
1152,1110,1124
1153,643,6439
1154,1110,1114
1155,1110,1130
1156,1110,6527
1157,1110,1126
1158,1110,6533
1159,1110,6534
1160,1110,1120
1161,1110,1122
1162,1110,1133
1163,1110,6540
1164,1110,1112
1165,1110,1113
1166,1110,1131
1167,1110,1119
1168,1110,1115
1169,1110,1125
1170,643,654
1171,641,624
1172,641,621
1173,641,6709
1174,641,628
1175,641,637
1176,641,623
1177,1110,6719
1178,1110,1123
1179,643,6740
1180,2937,1507
1181,2937,968
1182,80,803
1183,80,2396
1184,80,569
1185,80,966
1186,2937,1495
1187,2937,6773
1188,80,1441
1189,80,145
1190,80,763
1191,2937,649
1192,80,385
1193,2937,976
1194,80,463
1195,80,454
1196,80,550
1197,80,341
1198,2937,578
1199,2937,706
1200,80,577
1201,80,1396
1202,80,291
1203,80,1484
1204,80,136
1205,80,384
1206,80,3408
1207,2937,2989
1208,80,2627
1209,80,347
1210,79,541
1211,79,451
1212,80,804
1213,79,767
1214,79,694
1215,79,139
1216,79,2084
1217,79,6827
1218,79,401
1219,79,397
1220,79,352
1221,79,349
1222,79,758
1223,79,924
1224,79,284
1225,79,390
1226,79,135
1227,79,800
1228,79,1490
1229,79,452
1230,79,292
1231,79,354
1232,79,394
1233,79,144
1234,79,340
1235,79,293
1236,79,353
1237,2937,2991
1238,81,7108
1239,81,89
1240,81,95
1241,81,96
1242,81,83
1243,81,94
1244,81,88
1245,81,92
1246,81,91
1247,81,86
1248,81,82
1249,81,107
1250,81,93
1251,81,2063
1252,1110,1118
1253,877,832
1254,877,841
1255,877,3800
1256,877,836
1257,790,781
1258,790,780
1259,790,764
1260,790,766
1261,1354,4853
1262,1354,4851
1263,1354,4872
1264,1354,4898
1265,130,10744
1266,130,10745
1267,130,10747
1268,130,87
1269,130,10749
1270,130,105
1271,130,2065
1272,130,2064
1273,130,10752
1274,130,104
1275,130,10754
1276,130,10755
1277,130,2074
1278,130,103
1279,130,10758
1280,130,10759
1281,130,84
1282,130,10761
1283,1051,1019
1284,130,10823
1285,130,89
1286,538,510
1287,538,525
1288,595,577
1289,595,574
1290,732,731
1291,732,700
1292,130,11263
1293,130,88
1294,790,754
1295,732,720
1296,732,2665
1297,732,698
1298,732,716
1299,732,699
1300,732,718
1301,538,516
1302,538,523
1303,595,571
1304,595,576
1305,595,580
1306,595,570
1307,2254,288
1308,2254,298
1309,2254,279
1310,2254,293
1311,2254,291
1312,2254,330
1313,2254,306
1314,2254,280
1315,2254,286
1316,2254,315
1317,2254,312
1318,2254,303
1319,2254,287
1320,130,95
1321,130,107
1322,130,11329
1323,130,94
1324,130,2063
1325,130,82
1326,130,7108
1327,130,11333
1328,970,960
1329,970,966
1330,970,3327
1331,970,3325
1332,970,2311
1333,970,955
1334,618,597
1335,618,1907
1336,790,767
1337,790,758
1338,732,704
1339,732,708
1340,732,695
1341,732,707
1342,732,721
1343,732,728
1344,732,714
1345,732,703
1346,2254,3389
1347,2254,300
1348,2254,285
1349,2254,301
1350,2254,284
1351,2254,2619
1352,2254,2654
1353,130,93
1354,130,96
1355,130,11387
1356,98,11651
1357,98,11652
1358,98,10823
1359,98,11654
1360,98,103
1361,98,10755
1362,98,10747
1363,98,11657
1364,98,2072
1365,98,2073
1366,98,101
1367,98,2068
1368,1317,11665
1369,1317,2297
1370,1317,2291
1371,1317,1288
1372,1317,1292
1373,1317,1284
1374,11669,979
1375,11669,986
1376,275,156
1377,275,243
1378,275,195
1379,275,204
1380,275,2037
1381,275,197
1382,275,2036
1383,275,211
1384,275,207
1385,275,213
1386,275,190
1387,275,191
1388,275,214
1389,275,209
1390,98,10752
1391,98,2067
1392,98,13722
1393,98,13723
1394,275,221
1395,275,2030
1396,275,230
1397,275,188
1398,275,2042
1399,275,249
1400,275,216
1401,275,220
1402,275,189
1403,275,218
1404,275,184
1405,275,212
1406,275,2032
1407,275,183
1408,275,172
1409,275,217
1410,98,14396
1411,98,11387
1412,98,14094
1413,98,119
1414,98,2065
1415,98,2074
1416,275,251
1417,275,237
1418,275,2561
1419,275,219
1420,275,173
1421,275,266
1422,275,179
1423,275,181
1424,275,165
1425,275,1894
1426,98,112
1427,98,10761
1428,98,14303
1429,98,10759
1430,98,14611
1431,98,104
1432,98,2064
1433,98,84
1434,98,14616
1435,98,111
1436,98,105
1437,98,87
1438,877,838
1439,1263,15179
1440,1263,15180
1441,1263,15182
1442,1263,15183
1443,1263,15187
1444,1263,1271
1445,1263,1269
1446,1263,15311
1447,1263,15528
1448,1263,1266
1449,1263,15530
1450,1263,1273
1451,789,763
1452,789,766
1453,98,15820
1454,970,2604
1455,970,965
1456,789,3277
1457,789,753
1458,877,834
1459,566,551
1460,566,563
1461,1051,999
1462,566,557
1463,566,549
1464,566,560
1465,566,2399
1466,566,550
1467,566,541
1468,566,562
1469,566,553
1470,566,3406
1471,566,554
1472,566,552
1473,566,542
1474,130,15820
1475,130,92
1476,130,83
1477,130,91
1478,130,86
1479,566,2390
1480,566,546
1481,275,245
1482,275,234
1483,275,17395
1484,275,162
1485,275,17406
1486,275,201
1487,275,185
1488,275,224
1489,275,1980
1490,275,196
1491,275,2633
1492,275,222
1493,275,180
1494,275,247
1495,275,206
1496,595,578
1497,595,569
1498,595,587
1499,1350,1348
1500,1350,18366
1501,1317,2288
1502,732,697
1503,732,727
1504,732,702
1505,732,706
1506,732,709
1507,732,705
1508,732,729
1509,970,968
1510,970,969
1511,790,752
1512,790,763
1513,732,724
1514,732,723
1515,732,715
1516,732,696
1517,732,2627
1518,506,472
1519,506,447
1520,506,460
1521,506,464
1522,506,446
1523,506,484
1524,506,452
1525,506,467
1526,506,476
1527,506,482
1528,506,498
1529,506,501
1530,506,457
1531,506,448
1532,506,486
1533,506,454
1534,506,491
1535,506,461
1536,789,781
1537,789,756
1538,789,761
1539,789,772
1540,789,19808
1541,789,767
1542,789,19810
1543,789,19811
1544,789,758
1545,789,754
1546,789,3394
1547,789,764
1548,789,760
1549,789,788
1550,952,919
1551,952,937
1552,952,924
1553,952,2639
1554,506,2077
1555,506,471
1556,506,453
1557,506,455
1558,506,468
1559,506,449
1560,277,2042
1561,277,1980
1562,277,245
1563,277,206
1564,277,230
1565,277,173
1566,277,201
1567,277,221
1568,506,481
1569,277,217
1570,277,156
1571,277,214
1572,277,162
1573,382,20462
1574,382,352
1575,382,3941
1576,382,344
1577,382,345
1578,382,341
1579,382,20466
1580,382,357
1581,382,20468
1582,382,340
1583,382,3939
1584,382,2096
1585,382,346
1586,382,347
1587,382,2692
1588,382,360
1589,382,4514
1590,382,342
1591,382,20505
1592,382,349
1593,382,20507
1594,382,2095
1595,382,370
1596,382,362
1597,382,381
1598,382,354
1599,382,372
1600,382,353
1601,382,350
1602,382,366
1603,382,3299
1604,382,2097
1605,275,186
1606,275,199
1607,275,20578
1608,275,159
1609,275,198
1610,275,263
1611,275,168
1612,275,154
1613,275,164
1614,275,135
1615,275,155
1616,275,174
1617,275,20597
1618,275,158
1619,275,2572
1620,275,136
1621,275,141
1622,275,163
1623,275,2567
1624,275,176
1625,275,137
1626,275,133
1627,275,147
1628,275,153
1629,275,150
1630,275,182
1631,275,160
1632,275,139
1633,275,20685
1634,275,192
1635,275,143
1636,275,166
1637,275,169
1638,275,170
1639,275,20694
1640,275,132
1641,275,167
1642,275,142
1643,275,175
1644,275,145
1645,275,171
1646,275,2579
1647,275,161
1648,275,239
1649,1360,20811
1650,1360,20812
1651,1360,20815
1652,1360,20816
1653,1360,20845
1654,1360,20846
1655,1360,20848
1656,1360,20849
1657,1360,20851
1658,1360,20852
1659,1360,20854
1660,1360,20855
1661,275,144
1662,275,157
1663,1360,20878
1664,1360,20879
1665,1360,20882
1666,1360,20883
1667,1360,20885
1668,1360,20886
1669,1360,20922
1670,1360,20923
1671,1360,20925
1672,1360,20926
1673,1360,20934
1674,1360,20935
1675,2105,394
1676,2105,384
1677,2105,401
1678,20996,349
1679,20996,2095
1680,20997,397
1681,20997,390
1682,20996,340
1683,20996,352
1684,732,701
1685,656,3767
1686,656,6740
1687,2254,331
1688,2105,390
1689,2105,385
1690,732,21513
1691,732,694
1692,732,21552
1693,732,722
1694,2254,290
1695,2254,310
1696,2254,2625
1697,656,653
1698,656,5351
1699,656,647
1700,656,2971
1701,2254,2084
1702,2105,397
1703,2105,388
1704,2105,403
1705,1263,21939
1706,539,22109
1707,277,22142
1708,277,211
1709,656,6386
1710,656,655
1711,656,6439
1712,656,654
1713,1274,1271
1714,1274,1266
1715,506,2396
1716,506,456
1717,506,22376
1718,506,22527
1719,506,465
1720,506,451
1721,538,528
1722,538,2392
1723,538,530
1724,538,519
1725,538,513
1726,1274,21939
1727,1153,23154
1728,1153,23157
1729,538,511
1730,1244,1260
1731,1153,23397
1732,2932,3241
1733,1153,23433
1734,1153,23436
1735,1153,23437
1736,618,23450
1737,618,617
1738,2932,23519
1739,2932,1061
1740,2932,1236
1741,750,743
1742,750,749
1743,618,23562
1744,618,603
1745,618,23565
1746,618,3751
1747,618,601
1748,876,842
1749,876,836
1750,876,835
1751,876,837
1752,2937,966
1753,80,800
1754,80,284
1755,80,3903
1756,2937,838
1757,80,758
1758,2937,2396
1759,80,394
1760,2937,577
1761,2937,136
1762,2937,2627
1763,2937,930
1764,80,353
1765,80,340
1766,80,2084
1767,2937,519
1768,619,624
1769,619,633
1770,2815,24912
1771,2932,25085
1772,2932,25086
1773,2932,1197
1774,2932,1058
1775,2932,1157
1776,2932,25193
1777,2932,1239
1778,2932,1253
1779,2932,2241
1780,2932,1101
1781,2932,25205
1782,1318,2293
1783,1318,2286
1784,1318,1287
1785,1318,1308
1786,1318,1290
1787,1318,1286
1788,1318,1295
1789,1318,1299
1790,2932,1160
1791,1110,25514
1792,1275,1295
1793,1275,11665
1794,1318,2297
1795,1318,11665
1796,750,745
1797,750,3282
1798,750,737
1799,997,2256
1800,997,1233
1801,997,1053
1802,997,1059
1803,997,27113
1804,997,27114
1805,997,3633
1806,997,1258
1807,997,1223
1808,997,27127
1809,1051,1024
1810,1051,1013
1811,1051,1027
1812,1051,1022
1813,1051,1007
1814,1051,1008
1815,1051,2241
1816,1051,1020
1817,1051,1011
1818,1051,1014
1819,1051,1015
1820,1051,1005
1821,656,644
1822,997,1143
1823,997,23436
1824,997,1172
1825,997,27299
1826,997,2134
1827,997,27301
1828,997,1196
1829,997,1249
1830,997,1252
1831,997,1065
1832,997,1066
1833,997,27305
1834,997,27306
1835,997,23157
1836,997,1161
1837,997,1149
1838,997,2331
1839,997,27328
1840,997,27329
1841,997,3380
1842,997,2355
1843,1051,1048
1844,1051,1016
1845,876,833
1846,1051,1012
1847,1051,1038
1848,1051,1002
1849,1051,27490
1850,1051,1021
1851,691,680
1852,691,683
1853,691,660
1854,1051,1029
1855,876,832
1856,876,3800
1857,876,834
1858,691,669
1859,691,28022
1860,1051,28031
1861,1051,1017
1862,876,844
1863,876,838
1864,656,28277
1865,656,649
1866,691,663
1867,1356,4845
1868,1356,4890
1869,1356,4905
1870,1356,4887
1871,29277,4835
1872,29277,4838
1873,29277,4833
1874,29277,4830
1875,29277,4832
1876,29277,4829
1877,29277,4836
1878,29277,4839
1879,29278,4844
1880,29278,4883
1881,29279,4817
1882,29279,4815
1883,29279,4820
1884,29279,4827
1885,29278,4902
1886,29278,4881
1887,29279,4826
1888,29279,4818
1889,29279,4814
1890,29279,4824
1891,29276,4916
1892,29276,4926
1893,29276,4928
1894,29276,4925
1895,29276,4929
